eta,g_Popt,g_Palg,g_Pstar,g_mixture,G_Popt,G_Palg,G_Pstar,G_mixture
2.856690287619841895e-01,2.319597353797306916e-01,-1.064159148440175784e-01,-1.033260979908865895e+00,-1.160885107298881280e-02,8.212620142348914243e-03,2.025508716272484966e-01,3.995815919148204554e-01,8.355535369404487600e-02
2.860316798666111548e-01,2.323906432356017682e-01,-1.075133775324297325e-01,-1.034406894011479672e+00,-1.148149839201728639e-02,8.296818731218347232e-03,2.025120807801522593e-01,3.992066708955810395e-01,8.355116682367502712e-02
2.863943309712380092e-01,2.328121905402427139e-01,-1.086123223364698909e-01,-1.035543724329756721e+00,-1.135995552943658282e-02,8.381171891990502054e-03,2.024728916682544400e-01,3.988313359564488181e-01,8.354702508442712894e-02
2.867569820758649746e-01,2.332244413024113783e-01,-1.097127108260704809e-01,-1.036671404826791321e+00,-1.124415808604961597e-02,8.465676241657726919e-03,2.024333037610324126e-01,3.984555904036422014e-01,8.354292638104121593e-02
2.871196331804919399e-01,2.336274592802540795e-01,-1.108145052985625156e-01,-1.037789870522058955e+00,-1.113404206838852772e-02,8.550328420379504912e-03,2.023933165417685087e-01,3.980794375671365959e-01,8.353886864153847736e-02
2.874822842851187943e-01,2.340213079770032678e-01,-1.119176692135468443e-01,-1.038899062107161431e+00,-1.102954478077178280e-02,8.635125091391082641e-03,2.023529295072071799e-01,3.977028807994443804e-01,8.353484981691183808e-02
2.878449353897457597e-01,2.344060507160916629e-01,-1.130221671753477430e-01,-1.039998921979900626e+00,-1.093060400116518949e-02,8.720062940924866446e-03,2.023121421671366660e-01,3.973259234742764212e-01,8.353086788080510416e-02
2.882075864943727250e-01,2.347817509772842648e-01,-1.141279650562778691e-01,-1.041089392476163500e+00,-1.083715736938017926e-02,8.805138678205648439e-03,2.022709540439516784e-01,3.969485689862445321e-01,8.352692082945201157e-02
2.885702375989995794e-01,2.351484715561116268e-01,-1.152350301729443416e-01,-1.042170422025828991e+00,-1.074914425089756875e-02,8.890349035355238350e-03,2.022293646721614602e-01,3.965708207497675719e-01,8.352300668138834538e-02
2.889328887036265447e-01,2.355062748860321520e-01,-1.163433304154484205e-01,-1.043241962002930734e+00,-1.066650487035003536e-02,8.975690767202837428e-03,2.021873735980239672e-01,3.961926821974321999e-01,8.351912347698331462e-02
2.892955398082535101e-01,2.358552231214074979e-01,-1.174528346896210884e-01,-1.044303963641604938e+00,-1.058917965080485857e-02,9.061160651168354008e-03,2.021449803792575439e-01,3.958141567794849491e-01,8.351526927824770574e-02
2.896581909128803645e-01,2.361953781327548185e-01,-1.185635129426914069e-01,-1.045356383669589828e+00,-1.051711030210977782e-02,9.146755487160596054e-03,2.021021845846681098e-01,3.954352479628612249e-01,8.351144216856465352e-02
2.900208420175073298e-01,2.365268015019728054e-01,-1.196753361546298855e-01,-1.046399182882121526e+00,-1.045023955020463191e-02,9.232472097473687356e-03,2.020589857937730160e-01,3.950559592294514699e-01,8.350764025227208620e-02
2.903834931221341842e-01,2.368495545175344219e-01,-1.207882766277896813e-01,-1.047432322756724599e+00,-1.038851048931599408e-02,9.318307326681041225e-03,2.020153835963739430e-01,3.946762940752402971e-01,8.350386165441170405e-02
2.907461442267611496e-01,2.371636981696574331e-01,-1.219023073721987593e-01,-1.048455768802554644e+00,-1.033186723064005719e-02,9.404258041528446022e-03,2.019713775921888610e-01,3.942962560094510627e-01,8.350010452047751386e-02
2.911087953313881149e-01,2.374692931454704947e-01,-1.230174021785996885e-01,-1.049469491658517217e+00,-1.028025511764640854e-02,9.490321130824819207e-03,2.019269673905821350e-01,3.939158485528855280e-01,8.349636701600837707e-02
2.914714464360149693e-01,2.377664000229775532e-01,-1.241335357504875780e-01,-1.050473463914189498e+00,-1.023361995744709319e-02,9.576493505367600356e-03,2.018821526102573261e-01,3.935350752366396643e-01,8.349264732628025598e-02
2.918340975406419346e-01,2.380550792999982512e-01,-1.252506836750799657e-01,-1.051467660475029930e+00,-1.019190806773417890e-02,9.662772097908445268e-03,2.018369328789316741e-01,3.931539396013293830e-01,8.348894365612979929e-02
2.921967486452689000e-01,2.383353907304308628e-01,-1.263688225250829689e-01,-1.052452062250805565e+00,-1.015506752280126435e-02,9.749153863003567899e-03,2.017913078329970356e-01,3.927724451955828533e-01,8.348525422954289343e-02
2.925593997498957544e-01,2.386073937287438440e-01,-1.274879297589106564e-01,-1.053426653041514172e+00,-1.012304722743051499e-02,9.835635776817563958e-03,2.017452771171805992e-01,3.923905955744273477e-01,8.348157728918592646e-02
2.929220508545227197e-01,2.388711473808124985e-01,-1.286079833802538097e-01,-1.054391418164081884e+00,-1.009579664376136776e-02,9.922214837002063526e-03,2.016988403842854272e-01,3.920083942984896597e-01,8.347791109615387839e-02
2.932847019591496851e-01,2.391267104392120757e-01,-1.297289621521877656e-01,-1.055346348929723010e+00,-1.007326665703711654e-02,1.000888806257593799e-02,2.016519972949537554e-01,3.916258449326347479e-01,8.347425392961116408e-02
2.936473530637765395e-01,2.393741413185681566e-01,-1.308508455688586203e-01,-1.056291440314160557e+00,-1.005540913084868038e-02,1.009565249380339758e-02,2.016047475173969872e-01,3.912429510442142488e-01,8.347060408635653683e-02
2.940100041684035048e-01,2.396134980909643275e-01,-1.319736138481100163e-01,-1.057226688807111792e+00,-1.004217649684457925e-02,1.018250519207064553e-02,2.015570907271316825e-01,3.908597162021267835e-01,8.346695988054242399e-02
2.943726552730304702e-01,2.398448384814213519e-01,-1.330972480130863111e-01,-1.058152096160254185e+00,-1.003352247990862978e-02,1.026944323976097806e-02,2.015090266067024460e-01,3.904761439755903840e-01,8.346331964333741915e-02
2.947353063776573245e-01,2.400682198652135391e-01,-1.342217295443077774e-01,-1.059067668404590101e+00,-1.002940191115531121e-02,1.035646374012810789e-02,2.014605548454529993e-01,3.900922379324117673e-01,8.345968172249118577e-02
2.950979574822842899e-01,2.402836996107398093e-01,-1.353470404837588958e-01,-1.059973413654095697e+00,-1.002977002824723129e-02,1.044356381723188232e-02,2.014116751393412175e-01,3.897080016378324796e-01,8.345604448206034309e-02
2.954606085869112553e-01,2.404913346275283637e-01,-1.364731634381142200e-01,-1.060869344068450015e+00,-1.003458321822092714e-02,1.053074061585368426e-02,2.013623871907350704e-01,3.893234386534183411e-01,8.345240630212613642e-02
2.958232596915381096e-01,2.406911811921186306e-01,-1.376000815438116476e-01,-1.061755476590686254e+00,-1.004379930009147159e-02,1.061799130129825741e-02,2.013126907082143369e-01,3.889385525354581707e-01,8.344876557832647812e-02
2.961859107961650750e-01,2.408832952114203785e-01,-1.387277785133314012e-01,-1.062631830930293564e+00,-1.005737692391894811e-02,1.070531305921218479e-02,2.012625854063698760e-01,3.885533468335942153e-01,8.344512072144549819e-02
2.965485619007920404e-01,2.410677322188119476e-01,-1.398562384780506207e-01,-1.063498429718049199e+00,-1.007527560376519915e-02,1.079270309544899664e-02,2.012120710056232165e-01,3.881678250897917515e-01,8.344147015710634552e-02
2.969112130054188947e-01,2.412445473703677123e-01,-1.409854459227264378e-01,-1.064355300596753651e+00,-1.009745612322898722e-02,1.088015863593305710e-02,2.011611472320866678e-01,3.877819908369002366e-01,8.343781232538427517e-02
2.972738641100458601e-01,2.414137954412174381e-01,-1.421153857226724604e-01,-1.065202474365094520e+00,-1.012388018105969678e-02,1.096767692652211856e-02,2.011098138174282068e-01,3.873958475971718274e-01,8.343414568041040980e-02
2.976365152146728255e-01,2.415755308220361997e-01,-1.432460431076170160e-01,-1.066039984285511721e+00,-1.015451026074964958e-02,1.105525523286832179e-02,2.010580704987365852e-01,3.870093988812430830e-01,8.343046869006354171e-02
2.979991663192996798e-01,2.417298075156795178e-01,-1.443774036479310574e-01,-1.066867868293875254e+00,-1.018931005863565886e-02,1.114289084027841881e-02,2.010059170183953192e-01,3.866226481868404452e-01,8.342677983560797816e-02
2.983618174239266452e-01,2.418766791729045629e-01,-1.455094532381542294e-01,-1.067686167703274958e+00,-1.022824420552215230e-02,1.123058105357965797e-02,2.009533531239620086e-01,3.862355989973202952e-01,8.342307761130418609e-02
2.987244685285536105e-01,2.420161994240164205e-01,-1.466421779494280209e-01,-1.068494926269020873e+00,-1.027127781888159674e-02,1.131832319705183831e-02,2.009003785680776311e-01,3.858482547806141305e-01,8.341936052415099834e-02
2.990871196331804649e-01,2.421484211843649703e-01,-1.477755640622340216e-01,-1.069294191757560686e+00,-1.031837736569229946e-02,1.140611461429430484e-02,2.008469931083964877e-01,3.854606189880582789e-01,8.341562709355265781e-02
2.994497707378074303e-01,2.422733968536427973e-01,-1.489095980360888305e-01,-1.070084015371520092e+00,-1.036951039082145698e-02,1.149395266800279369e-02,2.007931965075158143e-01,3.850726950530432013e-01,8.341187585087905809e-02
2.998124218424343956e-01,2.423911784284120685e-01,-1.500442664774048751e-01,-1.070864450922046185e+00,-1.042464526682840287e-02,1.158183473980256561e-02,2.007389885329166068e-01,3.846844863899178124e-01,8.340810533911957592e-02
3.001750729470612500e-01,2.425018174998099241e-01,-1.511795561575892677e-01,-1.071635555497744807e+00,-1.048375132459344883e-02,1.166975823010218960e-02,2.006843689569073330e-01,3.842959963929222234e-01,8.340431411255966321e-02
3.005377240516882154e-01,2.426053652514315040e-01,-1.523154538873221497e-01,-1.072397389539632595e+00,-1.054679886946052747e-02,1.175772055794577220e-02,2.006293375565865178e-01,3.839072284349850372e-01,8.340050073643023865e-02
3.009003751563151807e-01,2.427018724573888342e-01,-1.534519464989894111e-01,-1.073150016151882991e+00,-1.061375905011097132e-02,1.184571916086507581e-02,2.005738941138319742e-01,3.835181858666332211e-01,8.339666378657817347e-02
3.012630262609420351e-01,2.427913894805833195e-01,-1.545890208341766936e-01,-1.073893501241369730e+00,-1.068460388682446194e-02,1.193375149473041574e-02,2.005180384152951412e-01,3.831288720150008986e-01,8.339280184915520699e-02
3.016256773655690004e-01,2.428739662711478786e-01,-1.557266637099519180e-01,-1.074627913756266206e+00,-1.075930631867016984e-02,1.202181503360166825e-02,2.004617702524036371e-01,3.827392901827690874e-01,8.338891352029342841e-02
3.019883284701959658e-01,2.429496524771481702e-01,-1.568648619299950475e-01,-1.075353325167782259e+00,-1.083784001434517918e-02,1.210990726959815245e-02,2.004050894213684764e-01,3.823494436471575053e-01,8.338499740580618269e-02
3.023509795748228202e-01,2.430184975776605860e-01,-1.580036022418620512e-01,-1.076069809568124036e+00,-1.092017928357291723e-02,1.219802571281358716e-02,2.003479957231963926e-01,3.819593356589916500e-01,8.338105212093971375e-02
3.027136306794497855e-01,2.430805502832269482e-01,-1.591428712159728143e-01,-1.076777443612486174e+00,-1.100629955006260374e-02,1.228616789114600483e-02,2.002904889637323604e-01,3.815689694417621070e-01,8.337707629005486343e-02
3.030762817840767509e-01,2.431358588576437718e-01,-1.602826552726157594e-01,-1.077476306201242018e+00,-1.109617703048781934e-02,1.237433135007737217e-02,2.002325689537187703e-01,3.811783481907536908e-01,8.337306854628134811e-02
3.034389328887036053e-01,2.431844711469546283e-01,-1.614229406517684318e-01,-1.078166478733127320e+00,-1.118978875981424537e-02,1.246251365251671572e-02,2.001742355088554914e-01,3.807874750721850221e-01,8.336902753122554799e-02
3.038015839933305706e-01,2.432264345792467530e-01,-1.625637134042801080e-01,-1.078848044754560309e+00,-1.128711252395442344e-02,1.255071237864879841e-02,2.001154884498665965e-01,3.803963532223654243e-01,8.336495189468595690e-02
3.041642350979575360e-01,2.432617961646474924e-01,-1.637049594606505565e-01,-1.079521089652495380e+00,-1.138812680064260618e-02,1.263892512578246308e-02,2.000563276025567605e-01,3.800049857469727232e-01,8.336084029439161380e-02
3.045268862025843903e-01,2.432906024955499014e-01,-1.648466643987389624e-01,-1.080185701039720225e+00,-1.149281083342490462e-02,1.272714950819897606e-02,1.999967527978969706e-01,3.796133757203153936e-01,8.335669139573764763e-02
3.048895373072113557e-01,2.433128997470475063e-01,-1.659888134843630070e-01,-1.080841968525995345e+00,-1.160114458725258757e-02,1.281538315700081476e-02,1.999367638721448737e-01,3.792215261845667262e-01,8.335250387151593721e-02
3.052521884118383211e-01,2.433287336775853404e-01,-1.671313916643359931e-01,-1.081489983004084721e+00,-1.171310861050578467e-02,1.290362371996023327e-02,1.998763606669594628e-01,3.788294401491704155e-01,8.334827640167807861e-02
3.056148395164651754e-01,2.433381498321915970e-01,-1.682743835419104883e-01,-1.082129837148195772e+00,-1.182868396684577661e-02,1.299186886140524244e-02,1.998155430295210921e-01,3.784371205902850033e-01,8.334400767313654423e-02
3.059774906210921408e-01,2.433411933630122981e-01,-1.694177735127317952e-01,-1.082761625677790995e+00,-1.194785243091400773e-02,1.308011626210969780e-02,1.997543108126311751e-01,3.780445704500893234e-01,8.333969637954208309e-02
3.063401417257191062e-01,2.433379087611138303e-01,-1.705615455590754337e-01,-1.083385443986835561e+00,-1.207059644101660112e-02,1.316836361910178610e-02,1.996926638748253158e-01,3.776517926362901179e-01,8.333534122103469777e-02
3.067027928303459605e-01,2.433283401054833206e-01,-1.717056831519321314e-01,-1.084001388722234172e+00,-1.219689900941256511e-02,1.325660864546984730e-02,1.996306020805405090e-01,3.772587900217723167e-01,8.333094090401893528e-02
3.070654439349729259e-01,2.433125310653103668e-01,-1.728501693258484018e-01,-1.084609558552603215e+00,-1.232674386847065762e-02,1.334484907021316058e-02,1.995681253002871136e-01,3.768655654440046243e-01,8.332649414092940798e-02
3.074280950395998913e-01,2.432905249020560490e-01,-1.739949866576546711e-01,-1.085210052398397629e+00,-1.246011512827571721e-02,1.343308263809384062e-02,1.995052334108111669e-01,3.764721217046282931e-01,8.332199965003173059e-02
3.077907461442267456e-01,2.432623644717351041e-01,-1.751401173470061856e-01,-1.085802969824251285e+00,-1.259699735031993839e-02,1.352130710948928893e-02,1.994419262952454863e-01,3.760784615692941424e-01,8.331745615527219595e-02
3.081533972488537110e-01,2.432280922274125956e-01,-1.762855433010912520e-01,-1.086388412155675276e+00,-1.273737576045874675e-02,1.360952026024553341e-02,1.993782038432313497e-01,3.756845877672260192e-01,8.331286238607538142e-02
3.085160483534806763e-01,2.431877502219146336e-01,-1.774312456823765594e-01,-1.086966480884670627e+00,-1.288123593978784953e-02,1.369771988153167808e-02,1.993140659511063451e-01,3.752905029908722989e-01,8.330821707715929669e-02
3.088786994581075307e-01,2.431413801227377824e-01,-1.785772051089358214e-01,-1.087537277471554820e+00,-1.302856377445404945e-02,1.378590377969757252e-02,1.992495125221384056e-01,3.748962098958806832e-01,8.330351896841581283e-02
3.092413505627344961e-01,2.430890234484270884e-01,-1.797234016536184420e-01,-1.088100904526426049e+00,-1.317934549222377072e-02,1.387406977617666737e-02,1.991845434667228742e-01,3.745017111008955846e-01,8.329876680479308959e-02
3.096040016673614614e-01,2.430307211565891912e-01,-1.808698148572336351e-01,-1.088657465170102423e+00,-1.333356787213713091e-02,1.396221570735767248e-02,1.991191587025785692e-01,3.741070091872573666e-01,8.329395933613381597e-02
3.099666527719883158e-01,2.429665137084602300e-01,-1.820164240609409845e-01,-1.089207061691047862e+00,-1.349121793380936296e-02,1.405033942439237737e-02,1.990533581548797892e-01,3.737121066990604090e-01,8.328909531703188041e-02
3.103293038766152812e-01,2.428964411824474645e-01,-1.831632078021847576e-01,-1.089749796819636352e+00,-1.365228309105814830e-02,1.413843879303666728e-02,1.989871417564386125e-01,3.733170061432237175e-01,8.328417350671679653e-02
3.106919549812422465e-01,2.428205432781509465e-01,-1.843101439067384995e-01,-1.090285774131668273e+00,-1.381675122633829744e-02,1.422651169351207834e-02,1.989205094479794544e-01,3.729217099892578879e-01,8.327919266889771688e-02
3.110546060858691009e-01,2.427388593205894729e-01,-1.854572095949582611e-01,-1.090815095738977281e+00,-1.398461024274455511e-02,1.431455602036924013e-02,1.988534611783783213e-01,3.725262206693773503e-01,8.327415157167428195e-02
3.114172571904960662e-01,2.426514282645984011e-01,-1.866043814728142181e-01,-1.091337863494772353e+00,-1.415584829250438048e-02,1.440256968235320567e-02,1.987859969048832998e-01,3.721305405788117859e-01,8.326904898748799244e-02
3.117799082951230316e-01,2.425582886994175347e-01,-1.877516358324817780e-01,-1.091854180110443551e+00,-1.433045398826759964e-02,1.449055060226955849e-02,1.987181165932835336e-01,3.717346720756986578e-01,8.326388369299353442e-02
